EmployeeID,Gender,Age,EthnicGroup,WorkType,BusinessUnit,CostCentre,HireDate,RemainsEmployed,PayType,SeperationReason,AgeGroup,TenureDays,TernureMonths,LeaveBalance,SickDaysLast12Mths,CurrentSalary,CurrentEmployeeRating
12852,Male,48,Group A,Full Time,Auckland,IT,3/23/2013,Yes,Salary,Involuntary,30-49,1132,38,11,12,73000.0,3
24418,Female,59,Group A,Full Time,Nelson,Finance,3/26/2013,Yes,Salary,Voluntary,50+,1129,38,7,8,123000.0,2
6594,Female,43,Group A,Full Time,Christchurch,Finance,3/27/2013,Yes,Hourly,Voluntary,30-49,1128,38,1,0,104000.0,2
30470,Female,21,Group A,Full Time,Auckland,IT,3/27/2013,No,Salary,Voluntary,<30,1128,38,1,2,61000.0,4
26672,Female,18,Group A,Full Time,Auckland,Legal,3/27/2013,No,Salary,Voluntary,<30,1128,38,17,9,107000.0,3
3676,Male,21,Group A,Full Time,Hamilton,Research,3/27/2013,Yes,Hourly,Voluntary,<30,1128,38,31,0,100000.0,3
6454,Female,21,Group A,Full Time,Nelson,Manufacturing,3/28/2013,Yes,Salary,Voluntary,<30,1127,38,15,5,43000.0,1
1208,Male,29,Group A,Full Time,Nelson,Facilities,3/28/2013,No,Hourly,Voluntary,<30,1127,38,20,1,47000.0,2
208,Female,20,Group A,Full Time,Auckland,HR,3/29/2013,No,Salary,Voluntary,<30,1126,38,11,6,76000.0,4
29472,Male,61,Group A,Full Time,Auckland,Exec Mgmt,3/29/2013,No,Hourly,Voluntary,50+,1126,38,26,14,373000.0,3
18754,Female,25,Group A,Full Time,Hamilton,Finance,4/2/2013,Yes,Salary,Involuntary,<30,1122,37,6,7,129000.0,3
27538,Female,26,Group A,Full Time,Wellington,HR,4/2/2013,No,Salary,Voluntary,<30,1122,37,1,1,60000.0,4
29622,Male,20,Group A,Full Time,Manukau,HR,4/3/2013,Yes,Salary,Voluntary,<30,1121,37,10,5,54000.0,3
3040,Male,44,Group A,Full Time,Christchurch,Facilities,4/3/2013,Yes,Salary,Voluntary,30-49,1121,37,13,10,35000.0,3
8374,Female,48,Group A,Full Time,Wellington,IT,4/3/2013,No,Salary,Involuntary,30-49,1121,37,8,0,108000.0,3
29644,Male,21,Group A,Part Time,Auckland,Research,4/3/2013,No,Salary,Voluntary,<30,1121,37,17,4,83000.0,2
26756,Female,23,Group A,Part Time,Wellington,Research,4/3/2013,Yes,Salary,Voluntary,<30,1121,37,11,1,91000.0,3
7244,Male,22,Group A,Full Time,Manukau,Finance,4/4/2013,No,Hourly,Voluntary,<30,1120,37,1,11,128000.0,3
32374,Female,19,Group A,Contract,North Shore,Facilities,4/4/2013,Yes,Hourly,Voluntary,<30,1120,37,5,0,43000.0,3
5626,Male,20,Group A,Full Time,Wellington,Facilities,4/4/2013,Yes,Salary,Voluntary,<30,1120,37,13,4,35000.0,1
27070,Female,62,Group A,Full Time,Wellington,HR,4/4/2013,Yes,Hourly,Voluntary,50+,1120,37,2,8,85000.0,3
31632,Male,26,Group C,Full Time,Auckland,Exec Mgmt,4/5/2013,No,Salary,Voluntary,<30,1119,37,0,3,230000.0,2
17650,Female,22,Group B,Contract,Wellington,HR,4/9/2013,No,Salary,Involuntary,<30,1115,37,2,4,56000.0,2
19030,Female,34,Group B,Full Time,Wellington,Research,4/9/2013,No,Salary,Voluntary,30-49,1115,37,11,2,117000.0,1
19314,Female,20,Group A,Part Time,Manukau,IT,4/9/2013,Yes,Salary,Voluntary,<30,1115,37,15,1,92000.0,3
31508,Female,23,Group A,Contract,Wellington,Research,4/10/2013,Yes,Salary,Voluntary,<30,1114,37,8,4,77000.0,2
30984,Female,21,Group A,Contract,Christchurch,IT,4/10/2013,Yes,Hourly,Voluntary,<30,1114,37,21,6,105000.0,2
17782,Male,56,Group C,Full Time,Hamilton,Manufacturing,4/11/2013,No,Salary,Voluntary,50+,1113,37,11,1,56000.0,3
27256,Female,41,Group A,Full Time,Christchurch,Facilities,4/11/2013,Yes,Salary,Voluntary,30-49,1113,37,3,9,49000.0,1
7226,Male,25,Group A,Part Time,Auckland,Research,4/11/2013,No,Salary,Voluntary,<30,1113,37,34,2,74000.0,3
18486,Female,37,Group F,Part Time,Nelson,Facilities,4/12/2013,No,Salary,Involuntary,30-49,1112,37,20,9,36000.0,3
17198,Female,37,Group B,Contract,Auckland,Manufacturing,4/16/2013,Yes,Salary,Involuntary,30-49,1108,37,1,4,44000.0,2
33776,Male,27,Group A,Part Time,Auckland,Legal,4/16/2013,No,Salary,Involuntary,<30,1108,37,6,0,122000.0,4
6386,Male,23,Group A,Full Time,Auckland,Exec Mgmt,4/16/2013,Yes,Salary,Voluntary,<30,1108,37,7,0,482000.0,2
17820,Female,25,Group A,Part Time,Nelson,Facilities,4/17/2013,Yes,Salary,Involuntary,<30,1107,37,11,9,48000.0,4
5556,Male,25,Group A,Contract,Auckland,Facilities,4/18/2013,Yes,Salary,Voluntary,<30,1106,37,2,5,41000.0,3
6176,Female,20,Group A,Part Time,Dunedin,HR,4/18/2013,Yes,Salary,Voluntary,<30,1106,37,1,12,71000.0,3
6358,Male,32,Group A,Contract,Hamilton,Legal,4/19/2013,No,Salary,Voluntary,30-49,1105,37,6,1,106000.0,3
5932,Male,46,Group A,Full Time,Hamilton,Sales & Marketing,4/20/2013,Yes,Salary,Voluntary,30-49,1104,37,12,3,76000.0,3
26286,Male,39,Group A,Full Time,Auckland,Exec Mgmt,4/24/2013,No,Hourly,Voluntary,30-49,1100,37,16,3,450000.0,1
21726,Female,22,Group A,Full Time,Auckland,IT,4/24/2013,Yes,Salary,Involuntary,<30,1100,37,6,1,117000.0,4
25034,Male,24,Group A,Full Time,Auckland,IT,4/24/2013,No,Salary,Voluntary,<30,1100,37,12,0,95000.0,4
5598,Female,25,Group A,Full Time,Christchurch,HR,4/27/2013,Yes,Salary,Voluntary,<30,1097,37,14,5,53000.0,4
21268,Male,25,Group A,Full Time,Auckland,Facilities,4/30/2013,Yes,Salary,Involuntary,<30,1094,36,11,1,40000.0,2
6348,Male,22,Group A,Full Time,Wellington,Sales & Marketing,4/30/2013,Yes,Salary,Voluntary,<30,1094,36,10,10,57000.0,2
3892,Male,21,Group A,Full Time,Auckland,Facilities,5/1/2013,Yes,Salary,Voluntary,<30,1093,36,16,2,41000.0,3
30650,Male,20,Group A,Full Time,Christchurch,Finance,5/2/2013,No,Salary,Voluntary,<30,1092,36,16,1,112000.0,3
25850,Male,20,Group A,Contract,Wellington,Sales & Marketing,5/2/2013,Yes,Hourly,Voluntary,<30,1092,36,5,0,75000.0,2
28596,Male,25,Group A,Full Time,Dunedin,Legal,5/4/2013,No,Hourly,Voluntary,<30,1090,36,1,5,108000.0,2
22592,Female,29,Group F,Part Time,North Shore,Sales & Marketing,5/4/2013,Yes,Hourly,Voluntary,<30,1090,36,13,0,68000.0,3
24882,Male,49,Group A,Full Time,Hamilton,Sales & Marketing,5/6/2013,Yes,Hourly,Voluntary,30-49,1088,36,8,0,56000.0,3
26206,Male,22,Group C,Part Time,Hamilton,IT,5/7/2013,Yes,Salary,Voluntary,<30,1087,36,3,2,120000.0,3
30888,Male,20,Group B,Part Time,Wellington,Research,5/8/2013,Yes,Hourly,Voluntary,<30,1086,36,0,7,89000.0,3
28074,Male,29,Group B,Part Time,Christchurch,Legal,5/9/2013,No,Salary,Voluntary,<30,1085,36,0,6,113000.0,3
6196,Female,29,Group A,Contract,Christchurch,Sales & Marketing,5/9/2013,No,Salary,Voluntary,<30,1085,36,14,3,69000.0,2
6066,Female,18,Group A,Full Time,Christchurch,Legal,5/9/2013,Yes,Salary,Voluntary,<30,1085,36,2,10,115000.0,3
27160,Female,23,Group A,Part Time,Christchurch,Exec Mgmt,5/9/2013,Yes,Salary,Voluntary,<30,1085,36,10,6,496000.0,3
26918,Female,21,Group C,Full Time,Wellington,IT,5/9/2013,No,Hourly,Voluntary,<30,1085,36,6,2,60000.0,2
16748,Female,26,Group A,Contract,Auckland,Sales & Marketing,5/9/2013,Yes,Salary,Involuntary,<30,1085,36,15,0,42000.0,3
26494,Male,34,Group A,Full Time,Auckland,IT,5/15/2013,No,Hourly,Voluntary,30-49,1079,36,27,3,119000.0,3
26616,Male,18,Group A,Contract,Manukau,Exec Mgmt,5/16/2013,No,Salary,Voluntary,<30,1078,36,10,5,321000.0,4
8524,Male,23,Group A,Contract,Hamilton,Research,5/16/2013,No,Hourly,Involuntary,<30,1078,36,0,2,90000.0,3
25904,Male,19,Group B,Contract,Manukau,Sales & Marketing,5/21/2013,Yes,Salary,Voluntary,<30,1073,36,4,4,53000.0,3
3106,Female,21,Group A,Full Time,Hamilton,IT,5/21/2013,Yes,Salary,Voluntary,<30,1073,36,12,9,66000.0,3
26656,Female,18,Group A,Contract,Wellington,Sales & Marketing,5/22/2013,Yes,Hourly,Voluntary,<30,1072,36,17,2,79000.0,2
30674,Male,43,Group A,Part Time,Auckland,Manufacturing,5/22/2013,Yes,Salary,Voluntary,30-49,1072,36,7,1,33000.0,2
18976,Female,23,Group B,Contract,Hamilton,Sales & Marketing,5/22/2013,Yes,Salary,Voluntary,<30,1072,36,6,0,68000.0,4
22014,Female,18,Group A,Full Time,Dunedin,Legal,5/23/2013,Yes,Salary,Involuntary,<30,1071,36,2,1,102000.0,5
4698,Female,20,Group A,Contract,Christchurch,IT,5/23/2013,Yes,Salary,Voluntary,<30,1071,36,9,1,76000.0,3
29640,Male,21,Group A,Full Time,Christchurch,Exec Mgmt,5/23/2013,Yes,Salary,Voluntary,<30,1071,36,4,10,450000.0,4
24714,Female,25,Group A,Full Time,Dunedin,IT,5/24/2013,Yes,Salary,Voluntary,<30,1070,36,2,9,89000.0,1
6990,Male,23,Group B,Full Time,Manukau,Legal,5/30/2013,No,Salary,Voluntary,<30,1064,35,17,3,82000.0,5
4620,Male,19,Group B,Part Time,Auckland,Research,6/4/2013,Yes,Salary,Voluntary,<30,1059,35,29,5,76000.0,3
5952,Male,40,Group A,Full Time,Hamilton,HR,6/5/2013,Yes,Salary,Voluntary,30-49,1058,35,6,1,92000.0,3
5262,Male,21,Group B,Part Time,Wellington,Sales & Marketing,6/5/2013,No,Salary,Voluntary,<30,1058,35,15,0,77000.0,3
19202,Male,41,Group A,Full Time,Hamilton,Finance,6/6/2013,Yes,Hourly,Voluntary,30-49,1057,35,15,9,94000.0,3
32000,Male,19,Group C,Contract,Manukau,Facilities,6/6/2013,No,Salary,Voluntary,<30,1057,35,8,3,39000.0,3
1386,Female,19,Group A,Full Time,Auckland,Research,6/6/2013,Yes,Hourly,Voluntary,<30,1057,35,14,0,67000.0,3
5794,Male,35,Group A,Part Time,Wellington,Finance,6/11/2013,Yes,Hourly,Voluntary,30-49,1052,35,8,0,103000.0,2
27696,Male,41,Group A,Part Time,Christchurch,HR,6/11/2013,Yes,Salary,Voluntary,30-49,1052,35,4,3,53000.0,3
33738,Male,23,Group A,Full Time,Dunedin,Research,6/11/2013,No,Salary,Voluntary,<30,1052,35,12,2,72000.0,3
30636,Male,22,Group A,Part Time,Wellington,HR,6/12/2013,Yes,Salary,Voluntary,<30,1051,35,1,0,86000.0,2
23026,Male,20,Group A,Full Time,Auckland,Sales & Marketing,6/12/2013,No,Salary,Voluntary,<30,1051,35,4,6,63000.0,3
378,Female,20,Group A,Full Time,Auckland,Sales & Marketing,6/12/2013,Yes,Hourly,Voluntary,<30,1051,35,0,0,91000.0,3
9732,Male,54,Group A,Full Time,Wellington,Research,6/13/2013,Yes,Salary,Voluntary,50+,1050,35,5,5,111000.0,4
5360,Male,21,Group A,Full Time,Auckland,Exec Mgmt,6/13/2013,No,Salary,Voluntary,<30,1050,35,2,0,298000.0,5
29542,Female,28,Group B,Full Time,Auckland,Facilities,6/14/2013,No,Hourly,Voluntary,<30,1049,35,31,1,47000.0,2
29338,Female,44,Group A,Full Time,Christchurch,Sales & Marketing,6/14/2013,Yes,Salary,Voluntary,30-49,1049,35,32,1,77000.0,3
2726,Male,26,Group A,Full Time,Hamilton,Exec Mgmt,6/14/2013,Yes,Salary,Voluntary,<30,1049,35,2,10,469000.0,3
29160,Male,31,Group A,Full Time,Wellington,Exec Mgmt,6/14/2013,Yes,Hourly,Voluntary,30-49,1049,35,15,11,480000.0,3
23200,Male,22,Group A,Full Time,Dunedin,Research,6/14/2013,Yes,Salary,Voluntary,<30,1049,35,18,1,66000.0,5
26046,Female,21,Group A,Contract,Manukau,HR,6/15/2013,No,Hourly,Voluntary,<30,1048,35,2,3,67000.0,2
21256,Male,62,Group A,Full Time,Auckland,Research,6/15/2013,No,Salary,Voluntary,50+,1048,35,4,16,82000.0,3
25056,Male,26,Group B,Full Time,Nelson,Sales & Marketing,6/18/2013,No,Salary,Voluntary,<30,1045,35,8,14,41000.0,2
28322,Female,20,Group A,Full Time,Auckland,HR,6/19/2013,No,Hourly,Voluntary,<30,1044,35,3,3,80000.0,5
1162,Male,43,Group A,Full Time,Auckland,Legal,6/19/2013,No,Salary,Voluntary,30-49,1044,35,2,9,115000.0,1
19636,Female,19,Group A,Full Time,Auckland,Facilities,6/20/2013,Yes,Salary,Involuntary,<30,1043,35,9,4,47000.0,3
28982,Male,54,Group A,Contract,Wellington,Manufacturing,6/20/2013,Yes,Salary,Voluntary,50+,1043,35,11,0,53000.0,2
25044,Female,20,Group F,Full Time,Manukau,Manufacturing,6/21/2013,No,Salary,Voluntary,<30,1042,35,12,5,42000.0,1
31520,Female,34,Group A,Full Time,Christchurch,Research,6/22/2013,Yes,Salary,Voluntary,30-49,1041,35,12,0,64000.0,3
2722,Female,40,Group A,Full Time,Wellington,Finance,6/25/2013,No,Salary,Voluntary,30-49,1038,35,6,11,98000.0,3
3292,Female,19,Group A,Full Time,Christchurch,Research,6/25/2013,Yes,Salary,Voluntary,<30,1038,35,1,0,92000.0,2
33310,Male,23,Group F,Part Time,Christchurch,Manufacturing,6/25/2013,No,Salary,Voluntary,<30,1038,35,12,1,70000.0,5
20028,Female,19,Group A,Part Time,Nelson,Research,6/25/2013,Yes,Hourly,Involuntary,<30,1038,35,14,6,111000.0,3
5958,Male,32,Group A,Full Time,Wellington,HR,6/26/2013,Yes,Salary,Voluntary,30-49,1037,35,11,0,63000.0,1
25710,Male,38,Group A,Full Time,Christchurch,Research,6/27/2013,Yes,Salary,Voluntary,30-49,1036,35,5,14,89000.0,3
2094,Female,22,Group B,Full Time,Auckland,Sales & Marketing,6/28/2013,Yes,Salary,Voluntary,<30,1035,35,10,3,41000.0,3
17624,Female,23,Group A,Full Time,Nelson,Sales & Marketing,7/2/2013,Yes,Salary,Voluntary,<30,1031,34,6,8,60000.0,1
30392,Male,29,Group A,Contract,Auckland,Exec Mgmt,7/2/2013,Yes,Hourly,Voluntary,<30,1031,34,12,9,390000.0,3
19304,Female,24,Group C,Part Time,Manukau,Finance,7/5/2013,Yes,Hourly,Voluntary,<30,1028,34,1,3,170000.0,5
18722,Female,21,Group B,Full Time,Auckland,Finance,7/5/2013,Yes,Salary,Voluntary,<30,1028,34,13,5,145000.0,3
10676,Male,25,Group A,Full Time,Christchurch,Research,7/5/2013,Yes,Salary,Involuntary,<30,1028,34,13,14,64000.0,3
18952,Male,26,Group B,Full Time,Auckland,Facilities,7/7/2013,Yes,Salary,Voluntary,<30,1026,34,3,8,42000.0,4
24688,Female,19,Group C,Full Time,Auckland,Manufacturing,7/7/2013,Yes,Salary,Voluntary,<30,1026,34,10,3,63000.0,1
29970,Female,18,Group A,Full Time,Wellington,Research,7/9/2013,No,Salary,Voluntary,<30,1024,34,6,3,109000.0,4
33724,Female,41,Group A,Part Time,Nelson,Facilities,7/9/2013,No,Salary,Involuntary,30-49,1024,34,32,1,42000.0,3
22234,Female,25,Group A,Full Time,Christchurch,Finance,7/9/2013,No,Hourly,Voluntary,<30,1024,34,1,1,161000.0,3
24472,Male,22,Group A,Contract,Nelson,Facilities,7/9/2013,Yes,Salary,Voluntary,<30,1024,34,1,1,45000.0,3
5116,Male,20,Group B,Part Time,Auckland,HR,7/10/2013,No,Hourly,Voluntary,<30,1023,34,12,2,55000.0,2
26700,Female,18,Group A,Part Time,Auckland,Facilities,7/10/2013,Yes,Salary,Voluntary,<30,1023,34,13,5,45000.0,3
9428,Male,23,Group B,Full Time,Hamilton,Exec Mgmt,7/11/2013,Yes,Salary,Involuntary,<30,1022,34,12,2,354000.0,5
4406,Female,23,Group A,Part Time,Hamilton,Exec Mgmt,7/11/2013,Yes,Salary,Voluntary,<30,1022,34,8,0,494000.0,3
16934,Male,37,Group A,Full Time,Dunedin,Exec Mgmt,7/11/2013,No,Salary,Involuntary,30-49,1022,34,13,1,436000.0,5
5666,Female,19,Group A,Full Time,Auckland,Facilities,7/11/2013,No,Salary,Voluntary,<30,1022,34,11,0,47000.0,4
21548,Female,22,Group B,Part Time,Hamilton,HR,7/11/2013,Yes,Salary,Involuntary,<30,1022,34,12,1,93000.0,1
22098,Female,18,Group B,Full Time,Christchurch,IT,7/12/2013,No,Salary,Involuntary,<30,1021,34,3,12,105000.0,3
33232,Female,24,Group A,Contract,Wellington,Manufacturing,7/17/2013,Yes,Hourly,Voluntary,<30,1016,34,3,13,46000.0,3
18248,Male,25,Group C,Contract,North Shore,Manufacturing,7/17/2013,Yes,Hourly,Voluntary,<30,1016,34,6,15,72000.0,1
24798,Female,25,Group A,Full Time,Nelson,Exec Mgmt,7/17/2013,No,Salary,Voluntary,<30,1016,34,27,3,260000.0,2
31526,Male,53,Group A,Full Time,Hamilton,Exec Mgmt,7/17/2013,No,Salary,Voluntary,50+,1016,34,18,4,307000.0,3
6254,Male,45,Group A,Full Time,Hamilton,Facilities,7/17/2013,No,Salary,Voluntary,30-49,1016,34,7,2,42000.0,2
24854,Male,28,Group A,Full Time,Christchurch,HR,7/17/2013,Yes,Salary,Voluntary,<30,1016,34,6,0,98000.0,3
19582,Male,22,Group B,Full Time,Hamilton,Finance,7/18/2013,No,Salary,Voluntary,<30,1015,34,10,5,126000.0,3
3248,Male,24,Group A,Part Time,Christchurch,HR,7/18/2013,Yes,Hourly,Voluntary,<30,1015,34,9,4,59000.0,3
32166,Male,18,Group B,Full Time,Hamilton,Legal,7/19/2013,Yes,Salary,Voluntary,<30,1014,34,7,11,86000.0,4
32524,Female,17,Group A,Full Time,Auckland,Research,7/19/2013,Yes,Hourly,Voluntary,<30,1014,34,11,4,84000.0,3
16880,Male,19,Group A,Part Time,Auckland,IT,7/19/2013,Yes,Hourly,Voluntary,<30,1014,34,14,4,106000.0,4
24894,Male,20,Group A,Full Time,Auckland,Sales & Marketing,7/23/2013,Yes,Salary,Voluntary,<30,1010,34,12,6,93000.0,5
30124,Male,20,Group A,Full Time,Dunedin,Legal,7/23/2013,Yes,Salary,Voluntary,<30,1010,34,12,6,101000.0,3
8650,Female,32,Group A,Full Time,Manukau,Finance,7/24/2013,Yes,Salary,Involuntary,30-49,1009,34,29,14,115000.0,1
30740,Male,65,Group A,Contract,Christchurch,Exec Mgmt,7/24/2013,No,Hourly,Voluntary,50+,1009,34,1,6,209000.0,1
21984,Female,17,Group A,Full Time,Manukau,IT,7/25/2013,No,Salary,Involuntary,<30,1008,34,11,0,68000.0,2
424,Male,23,Group A,Full Time,Hamilton,Finance,7/25/2013,Yes,Salary,Voluntary,<30,1008,34,13,2,149000.0,3
19394,Male,21,Group A,Full Time,Nelson,Research,7/25/2013,No,Salary,Involuntary,<30,1008,34,13,2,106000.0,4
26936,Female,22,Group D,Full Time,North Shore,Legal,7/26/2013,No,Salary,Voluntary,<30,1007,34,5,2,112000.0,4
24574,Female,28,Group A,Contract,Dunedin,Research,7/30/2013,No,Salary,Voluntary,<30,1003,33,3,7,98000.0,3
30860,Male,46,Group B,Full Time,Christchurch,HR,7/30/2013,Yes,Hourly,Voluntary,30-49,1003,33,4,6,95000.0,5
24900,Male,58,Group A,Full Time,Auckland,Legal,7/31/2013,No,Salary,Voluntary,50+,1002,33,10,0,125000.0,2
28072,Male,30,Group D,Contract,Auckland,IT,7/31/2013,No,Hourly,Voluntary,30-49,1002,33,6,2,64000.0,3
5530,Male,20,Group A,Contract,Auckland,Sales & Marketing,7/31/2013,Yes,Salary,Voluntary,<30,1002,33,16,4,52000.0,3
28406,Male,55,Group B,Part Time,Auckland,Finance,7/31/2013,No,Hourly,Voluntary,50+,1002,33,3,3,93000.0,3
5400,Male,31,Group A,Part Time,Wellington,Facilities,8/1/2013,No,Salary,Voluntary,30-49,1001,33,18,6,37000.0,1
6878,Female,19,Group A,Contract,Wellington,HR,8/7/2013,Yes,Salary,Voluntary,<30,995,33,4,2,53000.0,3
31762,Male,26,Group A,Full Time,Auckland,Manufacturing,8/7/2013,No,Hourly,Voluntary,<30,995,33,25,2,38000.0,3
3722,Male,21,Group A,Full Time,Auckland,Sales & Marketing,8/7/2013,Yes,Hourly,Voluntary,<30,995,33,11,3,90000.0,4
2260,Male,43,Group A,Part Time,Auckland,Facilities,8/8/2013,Yes,Salary,Voluntary,30-49,994,33,16,5,36000.0,3
3514,Female,21,Group A,Contract,Manukau,Exec Mgmt,8/8/2013,Yes,Salary,Voluntary,<30,994,33,0,2,218000.0,3
10126,Female,21,Group A,Full Time,Auckland,IT,8/8/2013,Yes,Salary,Involuntary,<30,994,33,16,1,65000.0,3
1882,Male,21,Group B,Full Time,Wellington,Exec Mgmt,8/8/2013,Yes,Salary,Voluntary,<30,994,33,14,4,304000.0,4
8214,Female,65,Group A,Part Time,Auckland,HR,8/8/2013,Yes,Salary,Involuntary,50+,994,33,6,1,69000.0,3
1480,Male,48,Group A,Full Time,Auckland,Finance,8/8/2013,Yes,Salary,Voluntary,30-49,994,33,5,3,140000.0,3
28388,Male,26,Group B,Part Time,Auckland,Sales & Marketing,8/8/2013,No,Salary,Voluntary,<30,994,33,12,10,99000.0,2
5464,Female,19,Group A,Full Time,Dunedin,Manufacturing,8/9/2013,No,Salary,Voluntary,<30,993,33,1,10,65000.0,1
28404,Female,23,Group B,Part Time,Hamilton,Finance,8/9/2013,Yes,Salary,Voluntary,<30,993,33,1,4,120000.0,2
25584,Female,22,Group A,Part Time,Wellington,Exec Mgmt,8/9/2013,Yes,Salary,Voluntary,<30,993,33,0,3,312000.0,3
28608,Male,52,Group A,Full Time,Hamilton,Sales & Marketing,8/14/2013,Yes,Hourly,Voluntary,50+,988,33,24,4,76000.0,3
6590,Male,20,Group A,Full Time,Hamilton,IT,8/14/2013,No,Salary,Voluntary,<30,988,33,7,10,66000.0,4
17984,Male,23,Group C,Part Time,Auckland,Facilities,8/14/2013,Yes,Hourly,Voluntary,<30,988,33,8,1,35000.0,4
31536,Female,32,Group A,Part Time,Auckland,IT,8/14/2013,No,Salary,Voluntary,30-49,988,33,8,0,118000.0,2
5852,Male,20,Group A,Full Time,Auckland,Exec Mgmt,8/14/2013,Yes,Salary,Voluntary,<30,988,33,16,3,285000.0,3
31026,Male,20,Group A,Full Time,Christchurch,Manufacturing,8/14/2013,Yes,Salary,Voluntary,<30,988,33,15,5,54000.0,3
4892,Male,41,Group D,Full Time,Christchurch,HR,8/15/2013,Yes,Salary,Voluntary,30-49,987,33,15,8,85000.0,4
22132,Female,18,Group A,Full Time,Dunedin,Finance,8/15/2013,Yes,Hourly,Involuntary,<30,987,33,18,7,88000.0,1
26680,Female,18,Group A,Full Time,Auckland,Finance,8/15/2013,Yes,Salary,Voluntary,<30,987,33,13,0,142000.0,2
25540,Female,19,Group A,Full Time,Dunedin,Sales & Marketing,8/16/2013,Yes,Salary,Voluntary,<30,986,33,11,5,48000.0,1
5268,Male,20,Group F,Full Time,North Shore,Manufacturing,8/16/2013,No,Salary,Voluntary,<30,986,33,17,3,52000.0,3
30132,Female,23,Group A,Contract,Dunedin,IT,8/16/2013,Yes,Salary,Voluntary,<30,986,33,19,0,68000.0,3
29672,Male,74,Group A,Full Time,Auckland,Finance,8/16/2013,Yes,Salary,Voluntary,50+,986,33,15,0,132000.0,3
20240,Male,20,Group A,Full Time,Manukau,Facilities,8/20/2013,Yes,Salary,Involuntary,<30,982,33,8,14,43000.0,2
26388,Male,37,Group A,Full Time,Christchurch,IT,8/20/2013,No,Hourly,Voluntary,30-49,982,33,4,15,86000.0,2
19326,Female,21,Group A,Full Time,Christchurch,Legal,8/21/2013,Yes,Salary,Voluntary,<30,981,33,9,3,100000.0,3
27354,Male,21,Group A,Full Time,North Shore,IT,8/21/2013,Yes,Salary,Voluntary,<30,981,33,1,3,76000.0,1
544,Male,21,Group A,Full Time,Auckland,Sales & Marketing,8/21/2013,No,Hourly,Voluntary,<30,981,33,5,3,64000.0,2
30208,Male,26,Group B,Part Time,Hamilton,Facilities,8/22/2013,Yes,Hourly,Voluntary,<30,980,33,22,10,45000.0,3
24614,Female,24,Group F,Part Time,Auckland,IT,8/23/2013,Yes,Salary,Voluntary,<30,979,33,1,4,67000.0,4
30354,Female,18,Group A,Full Time,Wellington,Research,8/23/2013,No,Hourly,Voluntary,<30,979,33,19,9,66000.0,3
19572,Female,20,Group A,Full Time,Dunedin,Exec Mgmt,8/24/2013,No,Hourly,Involuntary,<30,978,33,7,4,239000.0,3
18272,Female,21,Group D,Contract,Auckland,Exec Mgmt,8/24/2013,No,Salary,Involuntary,<30,978,33,9,1,247000.0,4
29558,Female,22,Group A,Full Time,Hamilton,Finance,8/25/2013,Yes,Salary,Voluntary,<30,977,33,24,2,158000.0,3
27568,Female,20,Group A,Contract,Wellington,Facilities,8/25/2013,Yes,Hourly,Voluntary,<30,977,33,28,2,37000.0,3
5802,Male,22,Group A,Contract,Auckland,HR,8/27/2013,Yes,Salary,Voluntary,<30,975,33,11,1,71000.0,3
9562,Female,20,Group A,Contract,Christchurch,HR,8/27/2013,Yes,Salary,Involuntary,<30,975,33,2,8,69000.0,5
22024,Female,18,Group B,Full Time,Auckland,Exec Mgmt,8/27/2013,No,Hourly,Involuntary,<30,975,33,17,12,205000.0,3
2828,Male,20,Group A,Part Time,Dunedin,IT,8/28/2013,No,Salary,Voluntary,<30,974,32,4,3,80000.0,5
11260,Male,23,Group C,Part Time,Christchurch,Manufacturing,8/28/2013,Yes,Salary,Voluntary,<30,974,32,8,6,47000.0,4
33064,Male,22,Group C,Contract,Auckland,Sales & Marketing,8/29/2013,Yes,Salary,Voluntary,<30,973,32,3,5,45000.0,5
2546,Female,37,Group A,Contract,North Shore,Exec Mgmt,8/29/2013,No,Salary,Voluntary,30-49,973,32,9,1,237000.0,3
27360,Female,26,Group A,Full Time,Hamilton,Sales & Marketing,8/30/2013,Yes,Salary,Voluntary,<30,972,32,5,3,92000.0,2
3694,Male,20,Group A,Full Time,Wellington,IT,8/30/2013,No,Salary,Voluntary,<30,972,32,6,0,109000.0,2
3484,Male,53,Group B,Full Time,Wellington,Exec Mgmt,8/30/2013,Yes,Salary,Voluntary,50+,972,32,10,2,229000.0,3
21704,Female,20,Group A,Full Time,Auckland,Sales & Marketing,8/30/2013,Yes,Salary,Involuntary,<30,972,32,0,1,67000.0,3
6102,Female,21,Group A,Contract,Wellington,Legal,8/31/2013,Yes,Salary,Voluntary,<30,971,32,10,6,90000.0,1
